index,d__Bacteria,Unassigned,d__Archaea,d__Eukaryota,Insect Order
SRR6473663,23943,120,138,0,Hymenoptera
SRR6473664,8164,181,0,0,Hymenoptera
SRR6473665,28989,851,168,3,Hymenoptera
SRR6473667,20973,313,0,0,Hymenoptera
SRR6473668,15780,331,46,0,Hymenoptera
SRR6473669,24498,215,46,0,Hymenoptera
SRR6473670,19306,320,27,0,Hymenoptera
SRR6473671,50479,440,81,0,Hymenoptera
SRR6473672,31153,485,702,0,Hymenoptera
SRR6473673,43666,258,47,0,Hymenoptera
SRR6473674,59293,1030,11,0,Hymenoptera
SRR6473675,26965,99,281,0,Hymenoptera
SRR6473676,31345,286,33,0,Hymenoptera
SRR6473677,25445,291,37,0,Hymenoptera
SRR6473678,14248,436,41,0,Hymenoptera
SRR6473679,34767,530,52,0,Hymenoptera
SRR6473680,29454,59,20,0,Hymenoptera
SRR6473682,47400,99,24,0,Hymenoptera
SRR6473683,39662,413,669,0,Hymenoptera
SRR6473684,63380,0,0,0,Hymenoptera
SRR6473685,32755,370,15,0,Hymenoptera
SRR6473686,40078,421,689,0,Hymenoptera
SRR6473687,24808,291,21,12,Hymenoptera
SRR6473688,22687,212,233,0,Hymenoptera
SRR6473689,14219,11,47,0,Hymenoptera
SRR6473690,26903,265,153,53,Hymenoptera
SRR6473691,43559,3,0,0,Hymenoptera
SRR6473692,32664,298,57,0,Hymenoptera
SRR6473693,26154,249,65,0,Hymenoptera
SRR6473694,18729,134,150,3,Hymenoptera
SRR6473695,27861,81,63,0,Hymenoptera
SRR6473696,16374,5,0,21,Hymenoptera
SRR6473697,34498,324,63,0,Hymenoptera
SRR6473701,43991,0,0,0,Hymenoptera
SRR6473702,26429,0,0,0,Hymenoptera
SRR6473705,25853,207,33,0,Hymenoptera
SRR6473706,34666,613,60,0,Hymenoptera
SRR6473707,52888,341,44,0,Hymenoptera
SRR6473708,12089,74,0,0,Hymenoptera
SRR6473709,18096,100,0,0,Hymenoptera
SRR6473710,16087,490,48,0,Hymenoptera
SRR6473711,12698,263,167,0,Hymenoptera
SRR6473712,8114,301,35,0,Hymenoptera
SRR6473713,4722,167,60,0,Hymenoptera
SRR6473714,6975,361,25,0,Hymenoptera
SRR6473716,18649,136,106,49,Hymenoptera
SRR6473717,39882,268,46,0,Hymenoptera
SRR6473718,33470,91,196,0,Hymenoptera
SRR6473719,17622,76,171,0,Hymenoptera
SRR6473720,11410,0,0,0,Hymenoptera
SRR6473721,96860,5,10,0,Hymenoptera
SRR6473722,124385,35,0,0,Hymenoptera
SRR6473723,48356,68,0,0,Hymenoptera
SRR6473724,10838,14,57,0,Hymenoptera
SRR6473725,10138,0,0,0,Hymenoptera
SRR6473726,9127,355,215,0,Hymenoptera
SRR6473727,16559,30,0,0,Hymenoptera
SRR6473728,12809,390,75,0,Hymenoptera
SRR6473729,10934,305,21,0,Hymenoptera
SRR6473730,4153,0,18,24,Hymenoptera
SRR6473731,13548,194,98,0,Hymenoptera
SRR6473732,10497,534,33,0,Hymenoptera
SRR6473733,23249,596,136,0,Hymenoptera
SRR6473734,13107,259,39,0,Hymenoptera
SRR6473859,24527,0,0,0,Hymenoptera
SRR6473860,174522,0,0,0,Hymenoptera
SRR6473861,127011,0,0,0,Hymenoptera
SRR6473862,55628,0,0,0,Hymenoptera
SRR6473863,153149,0,0,0,Hymenoptera
SRR6473864,64531,0,0,0,Hymenoptera
SRR6473865,42062,0,0,0,Hymenoptera
SRR6473866,64472,0,0,0,Hymenoptera
SRR6473867,53366,0,0,0,Hymenoptera
SRR6473868,42558,0,0,0,Hymenoptera
SRR6473869,55466,0,0,0,Hymenoptera
SRR6473870,101586,0,0,0,Hymenoptera
SRR6473871,66356,0,0,0,Hymenoptera
SRR6473872,46121,0,0,0,Hymenoptera
SRR6473873,53293,52,0,0,Hymenoptera
SRR6473874,6713,0,0,0,Hymenoptera
SRR6473875,93519,0,0,0,Hymenoptera
SRR6473877,72173,0,0,0,Hymenoptera
SRR6473878,73393,0,0,0,Hymenoptera
SRR6473879,43161,0,0,0,Hymenoptera
SRR6473880,41028,0,0,0,Hymenoptera
SRR6473881,36340,15,0,0,Hymenoptera
SRR6473882,102105,47,0,0,Hymenoptera
SRR6473883,92274,0,0,0,Hymenoptera
SRR6473884,96274,0,0,0,Hymenoptera
SRR6473886,44445,0,0,0,Hymenoptera
SRR6473888,38200,15,0,0,Hymenoptera
SRR6473889,101173,0,0,0,Hymenoptera
SRR6473890,170490,0,0,0,Hymenoptera
SRR6473891,161901,0,0,0,Hymenoptera
SRR6473892,163721,0,0,0,Hymenoptera
SRR6473894,2926,0,0,0,Hymenoptera
SRR6473895,2307,0,0,0,Hymenoptera
SRR6473897,57535,0,0,0,Hymenoptera
SRR6473899,81851,0,0,0,Hymenoptera
SRR6473900,79969,0,0,0,Hymenoptera
SRR6473901,116135,0,0,0,Hymenoptera
SRR6473902,70813,0,0,0,Hymenoptera
SRR6473903,87768,0,0,0,Hymenoptera
SRR6473904,109274,21,0,0,Hymenoptera
SRR6473905,52240,0,0,0,Hymenoptera
SRR6473906,25225,0,0,0,Hymenoptera
SRR6473907,49572,0,0,0,Hymenoptera
SRR6473908,69595,0,0,0,Hymenoptera
SRR6473909,36748,62,0,0,Hymenoptera
SRR6473911,27247,18,0,0,Hymenoptera
SRR6473912,29169,0,0,0,Hymenoptera
SRR6473915,30199,0,0,0,Hymenoptera
SRR6473916,34098,0,0,0,Hymenoptera
SRR6473917,75928,35,0,0,Hymenoptera
SRR6473918,67760,0,0,0,Hymenoptera
SRR6473919,81187,0,0,0,Hymenoptera
SRR6473920,95611,0,0,0,Hymenoptera
SRR6473921,75797,0,0,0,Hymenoptera
SRR6473922,130004,0,0,0,Hymenoptera
SRR6473923,109049,0,0,0,Hymenoptera
SRR6473924,49898,0,0,0,Hymenoptera
SRR6473925,96600,0,0,0,Hymenoptera
SRR6473926,108847,0,0,0,Hymenoptera
SRR6473928,109034,0,0,0,Hymenoptera
SRR6473929,105727,0,0,0,Hymenoptera
SRR6473930,74841,0,0,0,Hymenoptera
SRR6473932,43227,0,0,0,Hymenoptera
SRR6473933,2013,0,0,0,Hymenoptera
SRR6473934,33153,0,0,0,Hymenoptera
SRR6473935,74242,0,0,0,Hymenoptera
SRR6473936,50741,0,0,0,Hymenoptera
SRR6473937,49655,0,0,0,Hymenoptera
SRR6473938,55668,0,0,0,Hymenoptera
SRR6473939,81181,16,0,0,Hymenoptera
SRR6473940,81600,0,0,0,Hymenoptera
SRR6473941,88831,0,0,0,Hymenoptera
SRR6473942,84943,0,0,0,Hymenoptera
SRR6473943,116789,0,0,0,Hymenoptera
SRR6473944,92778,0,0,0,Hymenoptera
SRR6473945,63442,0,0,0,Hymenoptera
SRR6473947,41620,0,0,0,Hymenoptera
SRR6473948,80345,0,0,0,Hymenoptera
SRR6473949,94434,0,0,0,Hymenoptera
SRR6473950,93485,0,0,0,Hymenoptera
SRR6473951,78126,0,0,0,Hymenoptera
SRR6473952,138551,0,0,0,Hymenoptera
SRR6473953,125631,0,0,0,Hymenoptera
SRR6207224,4841738,0,0,0,Diptera
SRR6207225,4615949,0,0,0,Diptera
SRR6207226,2211879,0,0,0,Diptera
SRR6207227,2766860,0,0,0,Diptera
SRR6207228,2945232,0,0,0,Diptera
SRR6207229,2200942,0,0,0,Diptera
SRR6207230,4587507,0,0,0,Diptera
SRR6207231,3468844,0,0,0,Diptera
SRR6207232,2753088,0,0,0,Diptera
SRR6207233,3112962,0,0,0,Diptera
SRR6207234,5785695,0,0,0,Diptera
SRR6207235,2747086,0,0,0,Diptera
SRR15946424,5755,0,0,0,Hemiptera
SRR15946427,9185,519,0,0,Hemiptera
SRR15946432,5244,0,0,0,Hemiptera
SRR15946433,6623,0,0,0,Hemiptera
SRR15946440,12068,0,0,0,Hemiptera
SRR15946441,2459,0,0,0,Hemiptera
SRR15946442,2482,0,17,0,Hemiptera
SRR15946443,5767,0,382,0,Hemiptera
SRR15946444,8769,0,0,0,Hemiptera
SRR15946448,7812,0,27,0,Hemiptera
SRR15946449,19869,0,0,0,Hemiptera
SRR15946451,5700,0,0,0,Hemiptera
SRR15946454,4405,0,0,0,Hemiptera
SRR15946455,6969,0,0,0,Hemiptera
SRR15946456,8315,0,0,0,Hemiptera
SRR15946457,6106,0,42,0,Hemiptera
SRR15946458,2133,493,0,0,Hemiptera
SRR15946459,401,643,1764,0,Hemiptera
SRR15946460,5570,0,0,0,Hemiptera
SRR15946462,23836,0,43,0,Hemiptera
SRR15946464,2737,0,289,0,Hemiptera
SRR15946467,3223,259,0,0,Hemiptera
SRR15946468,8698,0,0,0,Hemiptera
SRR15946469,13514,0,0,0,Hemiptera
SRR15946470,27001,12,0,0,Hemiptera
SRR15946471,4342,0,612,0,Hemiptera
SRR15946472,2458,0,0,0,Hemiptera
SRR15946473,4930,0,80,0,Hemiptera
SRR15946475,2531,0,130,0,Hemiptera
SRR15946476,10234,0,73,0,Hemiptera
SRR15946477,16577,0,0,0,Hemiptera
SRR15946478,2916,55,0,0,Hemiptera
SRR15946481,13472,0,499,0,Hemiptera
SRR15946482,20747,0,200,0,Hemiptera
SRR15946483,5538,19,0,0,Hemiptera
SRR15946484,10871,0,276,0,Hemiptera
SRR15946485,25152,78,533,0,Hemiptera
SRR15946486,3965,0,0,0,Hemiptera
SRR15946489,12851,0,630,0,Hemiptera
SRR15946491,9959,0,0,0,Hemiptera
SRR15946492,3151,0,321,0,Hemiptera
SRR15946493,3246,0,0,0,Hemiptera
SRR15946494,5649,15,14,0,Hemiptera
SRR15946495,31350,0,0,0,Hemiptera
SRR15946496,9100,0,116,0,Hemiptera
SRR15946497,13069,0,0,0,Hemiptera
SRR15946498,10282,0,0,0,Hemiptera
SRR15946500,2980,0,23,0,Hemiptera
SRR15946501,40436,0,0,0,Hemiptera
SRR15946502,24205,10,0,0,Hemiptera
SRR15946503,2549,0,0,0,Hemiptera
SRR15946504,13839,0,962,0,Hemiptera
SRR15946506,9498,0,0,0,Hemiptera
SRR15946507,2100,0,0,0,Hemiptera
SRR15946508,26828,0,0,0,Hemiptera
SRR15946509,32039,0,0,0,Hemiptera
SRR15946510,30243,0,5,0,Hemiptera
SRR15946511,17534,0,90,0,Hemiptera
SRR15946512,14575,0,792,0,Hemiptera
SRR15946513,9878,0,14,0,Hemiptera
SRR15946514,21330,13,0,0,Hemiptera
SRR15946515,4715,0,0,0,Hemiptera
SRR15946517,6328,0,0,0,Hemiptera
SRR15946518,15081,0,0,0,Hemiptera
SRR21610176,10992,7738,300,0,Diptera
SRR21610177,8111,0,0,0,Diptera
SRR21610178,11788,42,0,0,Diptera
SRR21610179,7636,0,0,0,Diptera
SRR21610180,19020,0,35,0,Diptera
SRR21610181,19789,55,0,0,Diptera
SRR21610182,17337,0,76,0,Diptera
SRR21610183,29223,340,207,0,Diptera
SRR21610184,19112,0,0,0,Diptera
SRR21610185,10765,0,0,0,Diptera
SRR21610186,7325,888,45,0,Diptera
SRR21610187,18286,137,514,0,Diptera
SRR21610188,20654,31,44,0,Diptera
SRR21610189,18093,73,0,0,Diptera
SRR21610190,23364,144,16,0,Diptera
SRR21610191,17200,0,0,7,Diptera
SRR21610192,12135,0,0,0,Diptera
SRR21610193,17835,45,0,0,Diptera
SRR21610194,26032,1178,98,0,Diptera
SRR21610195,10619,1211,17,0,Diptera
SRR21610196,29528,3952,255,0,Diptera
SRR21610197,9831,35,0,0,Diptera
SRR21610198,26311,2795,338,0,Diptera
SRR21610199,20860,746,31,0,Diptera
SRR21610200,3807,867,0,0,Diptera
SRR21610201,2820,80,0,0,Diptera
SRR21610202,2946,493,20,0,Diptera
SRR21610203,16816,1140,118,0,Diptera
SRR21610204,13730,406,0,293,Diptera
SRR21610205,7029,827,0,0,Diptera
SRR21610206,11938,1106,0,0,Diptera
SRR21610207,12356,827,65,0,Diptera
SRR21610208,4612,0,0,0,Diptera
SRR21610209,10471,1573,0,0,Diptera
SRR21610210,12912,956,0,0,Diptera
SRR21610211,16496,1566,138,0,Diptera
SRR21610212,30016,2961,374,49,Diptera
SRR21610213,6362,26,0,0,Diptera
SRR21610214,10717,1317,0,0,Diptera
SRR21610215,11507,507,388,0,Diptera
SRR21610216,11643,1165,64,0,Diptera
SRR21610217,6551,91,0,0,Diptera
SRR21610218,12646,2792,0,200,Diptera
SRR21610219,10437,1570,254,0,Diptera
SRR21610220,23569,2057,0,0,Diptera
SRR21610221,20415,4876,0,0,Diptera
SRR21610222,12233,1116,0,0,Diptera
SRR21610223,14827,638,0,0,Diptera
SRR21610224,34346,3218,0,0,Diptera
SRR21610225,18172,5842,60,0,Diptera
SRR21610226,18770,903,0,0,Diptera
SRR21610227,10114,2111,94,0,Diptera
SRR21610228,5728,0,0,0,Diptera
SRR21610229,5564,520,13,0,Diptera
SRR21610230,15374,881,0,31,Diptera
SRR21610231,5949,10,0,0,Diptera
SRR21610232,8076,0,0,0,Diptera
SRR21610233,9341,0,0,0,Diptera
SRR21610234,12105,9904,0,57,Diptera
SRR21610235,20335,11852,818,216,Diptera
SRR21610236,10184,1302,48,0,Diptera
SRR21610237,10848,9804,713,0,Diptera
SRR21610238,11082,0,0,0,Diptera
SRR21610239,9398,0,0,0,Diptera
SRR21610240,20280,549,0,70,Diptera
SRR21610241,21254,3727,8,274,Diptera
SRR21610242,10439,1001,25,0,Diptera
SRR21610243,6020,0,0,0,Diptera
SRR21610244,11236,227,0,0,Diptera
SRR21610245,10502,485,0,0,Diptera
SRR21610246,9672,622,32,0,Diptera
SRR21610247,22270,8161,664,0,Diptera
SRR21610248,9822,1719,33,0,Diptera
SRR21610249,12286,212,0,0,Diptera
SRR21610250,10726,2401,124,0,Diptera
SRR21610251,5989,1046,0,0,Diptera
SRR21610252,9089,2506,144,0,Diptera
SRR21610253,25252,8488,450,0,Diptera
SRR21610254,7959,0,0,0,Diptera
SRR21610255,17474,611,0,0,Diptera
SRR21610256,16776,1498,0,0,Diptera
SRR21610257,13395,3644,289,0,Diptera
SRR21610258,16538,14,0,0,Diptera
SRR21610259,17895,0,0,0,Diptera
SRR21610260,25049,27,0,0,Diptera
SRR21610261,7838,1995,5,0,Diptera
SRR21610262,3433,0,0,0,Diptera
SRR21610263,21876,105,139,0,Diptera
SRR21610264,3958,0,0,0,Diptera
DRR272315,37,26040,0,0,Diptera
DRR272316,0,39313,0,0,Diptera
DRR272317,23,25141,0,0,Diptera
DRR272318,0,24475,0,0,Diptera
DRR272319,0,33936,0,0,Diptera
DRR272320,0,37285,0,0,Diptera
SRR10527201,15812,0,5,0,Coleoptera
SRR10527202,43015,0,0,0,Coleoptera
SRR10527203,14690,0,408,0,Coleoptera
SRR10527204,30275,62,33,0,Coleoptera
SRR10527205,28429,0,0,0,Coleoptera
SRR10527206,50241,0,0,0,Coleoptera
SRR10527207,30366,0,0,0,Coleoptera
SRR10527208,30408,0,96,0,Coleoptera
SRR10527209,21351,0,0,4,Coleoptera
SRR10527210,51548,0,0,0,Coleoptera
SRR10527211,34741,87,105,0,Coleoptera
SRR10527212,36562,85,167,0,Coleoptera
SRR10527213,31466,0,30,0,Coleoptera
SRR10527214,40116,52,225,0,Coleoptera
SRR10527215,32972,0,109,19,Coleoptera
SRR10527216,25191,22,0,0,Coleoptera
SRR10527217,19221,0,8,0,Coleoptera
SRR10527218,22420,5,0,0,Coleoptera
SRR10527219,43452,0,0,0,Coleoptera
SRR10527220,18339,0,0,0,Coleoptera
SRR10527221,31953,50,1182,0,Coleoptera
SRR10527222,44639,9,0,0,Coleoptera
SRR10527223,26900,264,0,0,Coleoptera
SRR10527224,27262,0,0,0,Coleoptera
SRR10099001,33,40,10033,0,Hymenoptera
SRR10099002,8751,0,342,0,Hymenoptera
SRR10099003,1245,0,2624,0,Hymenoptera
SRR10099004,1051,0,33700,0,Hymenoptera
SRR10099005,11097,0,264,0,Hymenoptera
SRR10099006,6653,73,3352,0,Hymenoptera
SRR10099007,5070,0,89,0,Hymenoptera
SRR10099008,973,36,13832,0,Hymenoptera
SRR10099009,3696,0,20267,0,Hymenoptera
SRR10099010,593,0,5749,0,Hymenoptera
SRR10099011,1188,0,9969,0,Hymenoptera
SRR10099015,9157,0,1578,0,Hymenoptera
SRR10099017,1759,0,11497,0,Hymenoptera
SRR10099018,4235,0,0,0,Hymenoptera
SRR10099019,3800,0,0,0,Hymenoptera
SRR10099020,341,0,4868,0,Hymenoptera
SRR10099021,4214,0,0,0,Hymenoptera
SRR10099022,5163,0,10862,0,Hymenoptera
SRR10099023,1697,0,11779,0,Hymenoptera
SRR10099024,9988,0,0,0,Hymenoptera
SRR10099025,314,0,2726,0,Hymenoptera
SRR10099026,6201,0,10319,0,Hymenoptera
SRR10099027,2305,36,23782,0,Hymenoptera
SRR10099028,2858,12,1201,0,Hymenoptera
SRR10099029,712,0,14467,0,Hymenoptera
SRR10099031,617,0,8359,0,Hymenoptera
SRR10099032,1299,16,10878,0,Hymenoptera
SRR10099034,129,0,11480,0,Hymenoptera
SRR10099043,1094,0,8287,0,Hymenoptera
SRR10099048,5319,0,2745,0,Hymenoptera
SRR10099051,1168,0,9393,0,Hymenoptera
SRR10099054,69,0,8734,0,Hymenoptera
SRR10099276,0,32084,0,0,Hymenoptera
SRR10099278,0,25707,0,0,Hymenoptera
SRR10099279,0,23143,0,0,Hymenoptera
SRR10099282,0,18858,0,0,Hymenoptera
SRR10099283,0,47765,0,0,Hymenoptera
SRR10099287,0,20658,0,0,Hymenoptera
SRR10099289,0,30738,0,0,Hymenoptera
SRR10099290,0,22993,0,0,Hymenoptera
SRR10099293,0,17272,0,0,Hymenoptera
SRR10099295,0,23493,0,0,Hymenoptera
SRR10099299,0,20196,0,0,Hymenoptera
SRR10099300,0,24205,0,0,Hymenoptera
SRR10099301,0,3281,0,0,Hymenoptera
SRR10099302,0,28615,0,0,Hymenoptera
SRR10099303,0,8588,0,0,Hymenoptera
SRR10099304,0,20168,0,0,Hymenoptera
SRR10099306,0,17413,0,0,Hymenoptera
SRR10099308,0,21938,0,0,Hymenoptera
SRR10099309,0,10559,0,0,Hymenoptera
SRR10099310,0,34533,0,0,Hymenoptera
SRR10099311,0,22030,0,0,Hymenoptera
SRR10099313,0,16390,0,0,Hymenoptera
SRR10099314,0,41300,0,0,Hymenoptera
SRR10099316,0,23441,0,0,Hymenoptera
SRR10099318,0,18310,0,0,Hymenoptera
SRR10099319,0,3492,0,0,Hymenoptera
SRR10099322,0,26736,0,0,Hymenoptera
SRR10099323,0,25551,0,0,Hymenoptera
SRR10099325,0,12991,0,0,Hymenoptera
SRR10099326,0,24540,0,0,Hymenoptera
SRR10099327,0,23813,0,0,Hymenoptera
SRR10099332,0,31076,0,0,Hymenoptera
SRR10099333,0,16167,0,0,Hymenoptera
SRR10099335,0,12744,0,0,Hymenoptera
SRR10099337,0,11290,0,0,Hymenoptera
SRR10099338,0,9245,0,0,Hymenoptera
SRR10099339,0,6069,0,0,Hymenoptera
SRR10099340,0,11385,0,0,Hymenoptera
SRR10099341,0,6706,0,0,Hymenoptera
SRR10099342,0,4590,0,0,Hymenoptera
SRR10099343,0,13286,0,0,Hymenoptera
SRR10099344,0,19796,0,0,Hymenoptera
SRR10099345,0,17225,0,0,Hymenoptera
SRR10099346,0,9870,0,0,Hymenoptera
SRR10099347,0,12130,0,0,Hymenoptera
SRR10099349,0,15192,0,0,Hymenoptera
SRR10099351,0,17310,0,0,Hymenoptera
SRR10099352,0,14192,0,0,Hymenoptera
SRR10099354,0,12945,0,0,Hymenoptera
SRR10099355,0,7885,0,0,Hymenoptera
SRR10099356,0,10497,0,0,Hymenoptera
SRR10099357,0,23155,0,0,Hymenoptera
SRR10099358,0,23677,0,0,Hymenoptera
SRR10099359,0,5516,0,0,Hymenoptera
SRR10099360,0,24303,0,0,Hymenoptera
SRR10099361,0,5375,0,0,Hymenoptera
SRR10099362,0,10793,0,0,Hymenoptera
SRR10099363,0,16916,0,0,Hymenoptera
SRR10099364,0,15036,0,0,Hymenoptera
SRR10099365,0,9842,0,0,Hymenoptera
SRR10099366,0,20970,0,0,Hymenoptera
SRR10099367,0,14224,0,0,Hymenoptera
SRR10099368,0,7368,0,0,Hymenoptera
SRR10099369,0,10073,0,0,Hymenoptera
SRR10099370,0,6853,0,0,Hymenoptera
SRR10099371,0,12142,0,0,Hymenoptera
SRR10099372,0,29100,0,0,Hymenoptera
SRR10099373,0,9247,0,0,Hymenoptera
SRR10099374,0,14971,0,0,Hymenoptera
SRR10099375,0,12548,0,0,Hymenoptera
SRR10099376,0,14144,0,0,Hymenoptera
SRR10099377,0,29469,0,0,Hymenoptera
SRR10099378,0,16327,0,0,Hymenoptera
SRR10099379,0,14138,0,0,Hymenoptera
SRR10099380,0,14056,0,0,Hymenoptera
SRR10099381,0,14917,0,0,Hymenoptera
SRR10099382,0,12795,0,0,Hymenoptera
SRR10099383,0,7011,0,0,Hymenoptera
SRR10099384,0,16936,0,0,Hymenoptera
SRR10099385,0,11910,0,0,Hymenoptera
SRR10099386,0,5483,0,0,Hymenoptera
SRR10099387,0,4055,0,0,Hymenoptera
SRR10099388,0,8224,0,0,Hymenoptera
SRR10099389,0,11723,0,0,Hymenoptera
SRR10099390,0,7253,0,0,Hymenoptera
SRR10099391,0,14076,0,0,Hymenoptera
SRR10099392,0,11713,0,0,Hymenoptera
SRR10099394,0,3621,0,0,Hymenoptera
SRR10099395,0,15385,0,0,Hymenoptera
SRR10099396,0,12547,0,0,Hymenoptera
SRR10099427,0,16105,0,0,Hymenoptera
SRR10099428,0,14895,0,0,Hymenoptera
SRR10099429,0,12248,0,0,Hymenoptera
SRR10099430,339,14219,0,0,Hymenoptera
SRR10099431,0,16202,0,0,Hymenoptera
SRR10099432,534,8404,0,0,Hymenoptera
SRR10099433,2595,13941,0,0,Hymenoptera
SRR10099434,0,13459,0,0,Hymenoptera
SRR10099435,132,26830,0,0,Hymenoptera
SRR10099437,0,12392,0,0,Hymenoptera
SRR10099439,878,14943,0,0,Hymenoptera
SRR10099441,5330,9828,0,0,Hymenoptera
SRR10099442,0,21739,0,0,Hymenoptera
SRR10099443,0,21095,0,0,Hymenoptera
SRR10099444,0,4053,0,0,Hymenoptera
SRR10099445,1242,12912,0,0,Hymenoptera
SRR10099446,0,14134,0,0,Hymenoptera
SRR10099447,10217,10473,0,0,Hymenoptera
SRR10099448,0,15873,0,0,Hymenoptera
SRR10099449,0,12095,0,0,Hymenoptera
SRR10099450,5809,6819,0,0,Hymenoptera
SRR10099451,4791,6991,0,0,Hymenoptera
SRR10099452,486,15798,0,0,Hymenoptera
SRR10099453,2557,12042,0,0,Hymenoptera
SRR10099454,0,14440,0,0,Hymenoptera
SRR10099455,0,10847,0,0,Hymenoptera
SRR10099456,0,19411,0,0,Hymenoptera
SRR10099457,0,52182,0,0,Hymenoptera
SRR10099458,117,17567,0,0,Hymenoptera
SRR10099459,1710,17280,0,0,Hymenoptera
SRR10099460,0,42528,0,0,Hymenoptera
SRR10099461,10622,15698,0,0,Hymenoptera
SRR10099462,9856,9368,0,0,Hymenoptera
SRR10099463,251,12859,0,0,Hymenoptera
SRR10099464,5496,12153,0,0,Hymenoptera
SRR10099465,7129,9814,0,0,Hymenoptera
SRR10099466,3023,9639,0,0,Hymenoptera
SRR10099467,2811,14912,0,0,Hymenoptera
SRR10099468,3360,15030,0,0,Hymenoptera
SRR10099469,6994,2622,0,0,Hymenoptera
SRR10099470,5501,36896,0,0,Hymenoptera
SRR10099471,1564,16037,0,0,Hymenoptera
SRR10099472,2608,14155,0,0,Hymenoptera
SRR10099473,0,16698,0,0,Hymenoptera
SRR10099474,859,17658,0,0,Hymenoptera
SRR10099475,1228,14093,0,0,Hymenoptera
SRR10099476,0,20526,0,0,Hymenoptera
SRR10099477,1276,12900,0,0,Hymenoptera
SRR10099478,599,15205,0,0,Hymenoptera
SRR10099479,2743,12010,0,0,Hymenoptera
SRR10099480,1807,15886,0,0,Hymenoptera
SRR10099481,424,18299,0,0,Hymenoptera
SRR10099482,7153,5408,0,0,Hymenoptera
SRR10099483,0,20448,0,0,Hymenoptera
SRR10099484,0,14351,0,0,Hymenoptera
SRR10099485,0,10621,0,0,Hymenoptera
SRR10099486,0,8628,0,0,Hymenoptera
SRR25734097,3820,0,0,0,Diptera
SRR25734098,2753,0,0,0,Diptera
SRR25734099,2851,23,0,0,Diptera
SRR25734100,3031,0,0,0,Diptera
SRR25734101,2993,0,0,0,Diptera
SRR25734102,2590,0,0,0,Diptera
SRR25734103,2444,0,0,0,Diptera
SRR25734104,2462,0,0,0,Diptera
SRR25734105,3183,5,0,0,Diptera
SRR25734106,2476,0,0,0,Diptera
SRR25734107,2993,68,0,0,Diptera
SRR25734108,2835,0,0,0,Diptera
SRR25734109,2515,0,0,0,Diptera
SRR25734110,3107,0,0,0,Diptera
SRR25734111,3095,52,0,0,Diptera
SRR25734112,3237,0,0,0,Diptera
SRR25734113,2781,0,0,0,Diptera
SRR25734114,3108,0,0,0,Diptera
SRR25734115,2832,0,0,0,Diptera
SRR25734116,2500,0,0,0,Diptera
SRR25734117,2582,0,0,0,Diptera
SRR25734118,2495,0,0,0,Diptera
SRR25734119,3183,146,0,0,Diptera
SRR25734120,3374,0,0,0,Diptera
SRR25734121,2851,0,0,0,Diptera
SRR25734122,2631,0,0,0,Diptera
SRR25734123,4178,0,0,0,Diptera
SRR25734124,3392,0,0,0,Diptera
SRR25734125,2586,0,0,0,Diptera
SRR25734126,2603,0,0,0,Diptera
ERR3652663,9237,8203,371,0,Lepidoptera
ERR3652665,3718,4006,75,0,Lepidoptera
ERR3652666,1146,5145,1156,0,Lepidoptera
ERR3652667,3684,5262,623,0,Lepidoptera
ERR3652668,2528,3574,64,0,Lepidoptera
ERR3652669,6195,7753,219,0,Lepidoptera
ERR3652670,2291,2119,1675,0,Lepidoptera
ERR3652671,3886,5161,2,0,Lepidoptera
ERR3652672,3922,4736,1257,0,Lepidoptera
ERR3652673,6366,8642,1837,0,Lepidoptera
ERR3652674,4252,7227,1083,0,Lepidoptera
ERR3652676,2189,2206,0,0,Lepidoptera
ERR3652677,1428,1217,14,0,Lepidoptera
ERR3652681,14347,3725,1217,0,Lepidoptera
ERR3652683,2866,1544,511,0,Lepidoptera
ERR3652684,13647,5582,966,0,Lepidoptera
ERR3652685,2576,625,8,1,Lepidoptera
ERR3652686,2853,1527,538,0,Lepidoptera
ERR3652687,11537,1798,15,0,Lepidoptera
ERR3652688,2434,635,0,0,Lepidoptera
ERR3652692,2075,649,154,0,Lepidoptera
ERR3652694,2719,299,430,0,Lepidoptera
ERR3652695,3330,1600,973,0,Lepidoptera
ERR3652696,9046,3723,203,0,Lepidoptera
SRR2731954,0,85360,0,0,Hymenoptera
SRR2731955,0,49033,0,0,Hymenoptera
SRR2731956,0,55948,0,0,Hymenoptera
SRR2731957,0,70105,0,0,Hymenoptera
SRR2731958,0,30441,0,0,Hymenoptera
SRR2731959,0,75377,0,0,Hymenoptera
SRR2731960,0,81364,0,0,Hymenoptera
SRR2731961,0,51897,0,0,Hymenoptera
SRR2731962,0,60702,0,0,Hymenoptera
SRR2731963,0,71199,0,0,Hymenoptera
SRR2731965,0,62993,0,0,Hymenoptera
SRR2731966,0,49481,0,0,Hymenoptera
SRR2731967,0,63860,0,0,Hymenoptera
SRR2731968,0,60954,0,0,Hymenoptera
SRR2731969,0,96046,0,0,Hymenoptera
SRR2731970,0,57851,0,0,Hymenoptera
SRR2731971,0,73482,0,0,Hymenoptera
SRR2731972,0,78640,0,0,Hymenoptera
SRR2731973,0,47308,0,0,Hymenoptera
SRR2731974,0,53310,0,0,Hymenoptera
SRR2731975,0,65536,0,0,Hymenoptera
SRR2731976,0,43247,19,0,Hymenoptera
SRR2731977,0,33604,3,0,Hymenoptera
