SampleID,PC1,PC2
SRR12401611,-0.065731049,0.116368636
SRR12401612,-0.083958713,0.085035953
SRR12401613,-0.0215231,-0.087641294
SRR12401614,-0.012717218,-0.164183895
SRR12401615,-0.052751092,-0.116308396
SRR12401616,-0.076841486,0.058458896
SRR12401620,-0.041234557,0.094489484
SRR12401621,-0.082293454,0.147373659
SRR12401622,-0.062855589,0.029292629
SRR12401624,-0.035559368,0.011839966
SRR12401626,-0.073051708,-0.030109315
SRR12401627,-0.052227022,-0.082291857
SRR12401628,-0.034228069,-0.177681587
SRR12401629,-0.064968194,0.142704546
SRR12401630,-0.004929521,-0.108741069
SRR12401631,-0.064368447,0.187998914
SRR12401636,-0.070113887,-0.038202109
SRR12401637,-0.082115423,0.009059956
SRR12401638,-0.07728929,0.001015846
SRR12401639,-0.076841292,0.154869627
SRR12401640,-0.070661059,0.177096968
SRR12401641,-0.065425223,0.207241907
SRR12401642,-0.06674013,0.224017062
SRR12401645,-0.077484923,-0.007540984
ERR2567104,0.164744517,-0.082624404
ERR2567105,-0.322329284,-0.013142758
ERR2567106,-0.344483591,-0.022096963
ERR2567107,0.506649448,-0.235314428
ERR2567108,-0.286978078,-0.066145175
ERR2567109,0.403767585,-0.057198286
ERR2567110,0.016423486,0.557977517
ERR2567111,0.446979689,-0.093998889
ERR2567112,0.391363287,0.051765228
ERR2567113,0.45538761,-0.209068217
ERR2567114,-0.424807672,0.098995968
ERR2567115,-0.044086178,0.367453452
ERR2567116,0.434472822,-0.099655712
ERR2567117,0.366615304,-0.137540838
ERR2567118,0.38255165,-0.106942589
ERR2567119,-0.216416544,-0.082041573
ERR2567120,0.067276416,0.065513303
ERR2567121,0.363375173,-0.075260584
ERR2567122,0.459731473,-0.061769708
ERR2567123,0.444630049,-0.166280596
ERR2567124,0.15687397,0.404777203
ERR2567125,0.342220545,0.232571215
ERR2567126,-0.13945798,0.336854294
ERR2567127,-0.44095092,0.021635982
ERR2567128,-0.1168915,0.127856427
ERR2567129,0.394359529,-0.018133936
ERR2567130,0.00102512,0.024590901
ERR2567131,-0.150360165,-0.118144165
ERR2567132,0.304796587,0.024384596
ERR2567133,-0.271164318,-0.185294218
ERR2567134,-0.417366408,-0.17204294
ERR2567135,-0.207724683,0.20751528
ERR2567136,-0.265851132,0.029383551
ERR2567137,-0.205695556,0.065304573
ERR2567138,-0.444943596,-0.132969902
ERR2567139,-0.475043376,-0.207126418
ERR2567140,-0.496696163,-0.213850291
ERR2567141,-0.287435135,-0.026309304
ERR2567142,-0.449023399,0.044603857
ERR2567143,-0.332206986,0.142868526
ERR2567144,-0.293519398,-0.007323279
ERR2567145,-0.273596925,0.072739043
ERR2567146,-0.004738753,0.076633193
ERR2567147,-0.329335501,0.001413322
ERR2567148,-0.17182249,-0.042327825
ERR2567149,0.135095156,-0.022933477
ERR2567150,-0.408981541,-0.086434422
ERR2567151,-0.445549156,-0.152109499
ERR2567152,-0.20673309,-0.033343516
ERR2567153,-0.474894365,-0.18528228
ERR2567154,0.500417288,-0.26596797
ERR2567155,-0.499542412,-0.210392181
ERR2567156,-0.459584686,-0.152000405
ERR2567157,0.041561256,0.535091482
ERR2567158,0.425876138,-0.093360094
ERR2567159,0.334984361,0.144362389
ERR2567160,0.415107126,-0.101488159
ERR2567161,0.262029927,-0.056528343
ERR2567162,-0.206506827,-0.18389283
ERR2567163,-0.002800484,0.248975851
ERR2567164,0.177834078,0.114875021
ERR2567165,0.394291344,-0.17219292
ERR2567166,-0.020754404,-0.00455372
ERR2567167,-0.137368476,0.042606635
ERR2567168,-0.432950977,-0.120774445
ERR2567169,0.42493957,-0.072534317
ERR2567170,0.032182134,0.549667538
ERR2567171,0.396575268,-0.147039755
ERR2567172,-0.278856513,-0.048681517
ERR2567173,0.138535752,0.073230787
ERR2567174,0.264309027,0.076004126
ERR2567175,0.19492754,0.151949863
ERR2567176,0.379582496,-0.067793074
ERR2567177,0.365955941,-0.0816952
SRR6847442,0.137868278,0.032181637
SRR6847443,-0.317942088,0.420958283
SRR6847450,0.392291315,-0.082963383
SRR6847451,-0.426003455,-0.143682421
SRR6847452,-0.332968499,-0.09800205
SRR6847453,-0.385517383,-0.124277617
SRR6847454,-0.483069431,0.274420405
SRR6847455,0.414737477,-0.102794233
SRR6847456,-0.295741127,-0.115861431
SRR6847457,-0.493505137,-0.199658603
SRR6847458,0.118957649,0.10834485
SRR6847459,0.392401121,-0.006168455
SRR6847462,-0.512175796,-0.011217465
SRR6847463,-0.056670863,0.420786414
SRR6847464,0.07653504,0.21641927
SRR6847465,0.241855923,0.062105699
SRR6847466,-0.369396312,-0.148920047
SRR6847467,-0.355534901,0.022569633
SRR6847468,0.210530554,0.113363997
SRR6847469,0.367010793,-0.009852997
SRR6847470,-0.469795008,0.280622778
SRR6847471,-0.526543914,-0.229122209
SRR6847472,0.41760072,-0.089194751
SRR6847473,-0.043815565,-0.068378389
SRR6847474,0.283240671,-0.081432748
SRR6847475,-0.4631063,0.314891941
SRR6847476,0.433089574,-0.048007956
SRR6847477,0.231529559,0.045845061
SRR6847478,0.153517177,0.039392917
SRR6847479,0.433702257,-0.099690545
SRR6847480,0.179247735,0.071631013
SRR6847481,-0.285339218,-0.176113657
SRR6847482,0.416719158,-0.095203331
SRR6847483,0.415270423,-0.080407153
SRR6847484,0.109833933,0.090755457
SRR6847485,0.191341014,0.012401831
SRR6847486,0.053717882,0.026123278
SRR6847487,-0.467219956,-0.005976657
SRR6847488,0.41614232,-0.057701659
SRR6847489,-0.50960467,-0.212677191
SRR6847490,0.378146604,-0.067108135
SRR6847491,0.414085372,-0.092820392
SRR6847492,-0.394824004,0.0528267
SRR6847494,0.415028332,-0.077637423
SRR6847495,0.094637489,0.272198461
SRR6847496,-0.394596249,0.392784439
SRR6847497,0.158713305,0.004851705
SRR6847498,0.435234978,-0.104866336
SRR6847499,0.403109034,-0.098304264
SRR6847500,0.239172409,0.029589979
SRR6847501,0.039243673,-0.002961155
SRR6847502,0.316705949,-0.073533077
SRR6847503,0.243528487,-0.067550612
SRR6847504,0.017243182,0.024001997
SRR6847505,0.040618831,0.363183012
SRR6847506,-0.132061919,0.469461392
SRR6847507,0.356010257,-0.041682349
SRR6847508,0.431103609,-0.103002328
SRR6847509,0.230828777,-0.089631352
SRR6847510,-0.335212768,-0.193528468
SRR6847511,-0.502041547,-0.175546163
SRR6847512,0.430110059,-0.105176387
SRR6847513,-0.18906183,-0.006206982
SRR6847514,-0.47591487,0.308907178
SRR6847515,0.415365518,-0.028978178
SRR6847516,-0.426944948,-0.175359843
SRR6847517,0.138238578,-0.005397451
SRR6847518,0.24393884,0.026575493
SRR6847520,-0.4741711,-0.215369244
SRR6847521,0.364790084,-0.094659054
SRR6847522,0.372089809,-0.089198099
SRR6847523,-0.419128107,-0.18445089
SRR6847524,-0.408112255,-0.209531486
SRR6847525,-0.129382002,-0.036493658
SRR6847526,0.337940335,-0.045545409
SRR6847527,-0.402783633,-0.087465092
SRR6847528,-0.268063178,0.184290801
SRR6847529,0.364998915,-0.045211486
SRR6847530,0.004057808,0.091393416
SRR6847531,0.014852881,0.108373246
SRR6847532,0.314577107,0.0580713
SRR6847533,-0.447746577,-0.211095647
SRR6847534,-0.396873281,0.079929645
SRR6847535,0.260142196,0.065463652
SRR6847536,0.281683089,0.077019699
SRR6847538,-0.286124369,-0.137998197
SRR6847539,0.126242869,-0.095403907
SRR6847540,0.317829227,-0.014694214
SRR6847541,0.096310841,0.211752718
SRR6847542,-0.537707097,-0.236169459
SRR6847543,0.216203103,0.327859446
SRR6847544,0.432020184,-0.042385531
SRR6847545,0.336104689,0.049866325
SRR6847546,-0.169774687,-0.03277123
SRR6847547,-0.053056021,0.553258944
SRR6847548,0.410033788,-0.078804091
SRR6847549,-0.523055094,-0.08721206
SRR6847551,0.436925066,-0.102089476
SRR6847552,-0.392996648,-0.073814768
SRR6847553,-0.453914077,-0.152814632
SRR6847554,0.379426421,-0.073459734
SRR6847555,0.143023988,0.235622471
SRR6847556,0.112009325,0.208589104
SRR6847557,-0.540466679,-0.06543978
SRR6847558,0.369210364,-0.045282986
SRR6847559,0.295977321,-0.006245858
SRR6847560,-0.360998204,-0.068873418
SRR6847561,-0.403892313,0.400073922
SRR6847562,0.411003114,-0.038249904
SRR6847563,0.430550669,-0.092613799
SRR6847564,0.0032784,0.192638085
SRR6847565,0.289482364,-0.030211932
SRR6847566,0.420764627,-0.086085394
SRR6847567,0.181816936,0.081507441
SRR6847568,-0.522712194,0.07184306
SRR6847569,-0.479687055,-0.190890562
SRR6847570,0.376918903,0.029646144
SRR6847571,-0.342288612,-0.150922738
SRR6847572,-0.013073057,-0.08276583
SRR6847573,-0.266604281,-0.015680462
SRR6847574,-0.509964642,-0.224959653
SRR6847575,-0.534054554,0.13150775
SRR6847576,0.21686847,-0.00350617
SRR6847577,0.069351105,0.021486401
SRR6847578,-0.045502155,0.070711209
SRR6847579,-0.033219474,0.097297193
SRR6847580,0.256990935,-0.084717732
SRR6847581,-0.371410406,-0.17570255
SRR6847582,-0.514952513,-0.224839009
SRR6847583,-0.094525283,0.104789287
SRR6847584,0.007872586,-0.017454879
SRR6847585,-0.52256636,-0.238396085
SRR6847586,0.084130804,-0.008814888
SRR6847587,0.069926884,0.000754817
SRR6847588,-0.4826784,-0.214190128
SRR6847589,-0.356707404,0.470193603
SRR6847590,0.427874768,-0.104049502
SRR6847591,-0.447714067,-0.217255535
SRR6847592,-0.472870622,-0.230827823
SRR6847593,0.376378414,0.018689423
SRR6847594,0.427713194,-0.09552752
SRR6847595,0.071189393,0.076177108
SRR6847596,-0.042949272,0.062490793
SRR6847597,0.329977817,-0.001655291
SRR6847598,-0.095834352,0.189701318
SRR6847599,0.393254487,-0.091775171
SRR6847600,0.063795232,0.034703093
SRR6847601,0.07053761,0.001132289
SRR6847602,-0.468841098,-0.223392242
SRR6847603,-0.077506505,-0.079858214
SRR6847604,0.377146528,-0.089403242
SRR6847605,-0.358041911,0.45788426
SRR6847606,-0.067444637,0.021817475
SRR6847607,-0.121097677,0.029009053
SRR6847608,0.282087647,-0.056087891
SRR6847609,-0.473530081,-0.132665618
SRR6847610,0.428343717,-0.0979751
SRR6847611,0.15723266,0.069613778
SRR6847612,0.411771802,-0.034612545
SRR6847613,-0.002989633,0.119907227
SRR6847688,-0.488799164,0.23318775
SRR6847689,0.369506157,-0.071285412
SRR28814494,0.200839049,-0.033762035
SRR28814495,-0.389130688,0.247092717
SRR28814496,0.180497229,-0.050938257
SRR28814497,0.35015462,-0.010276172
SRR28814498,-0.30880764,-0.01559415
SRR28814499,0.272676316,-0.111974615
SRR28814500,0.041757843,-0.212676552
SRR28814501,-0.341877737,0.178515569
SRR28814502,-0.178892066,-0.151868933
SRR28814503,-0.208884537,-0.11635682
SRR28814504,-0.133939448,0.005331605
SRR28814505,-0.340476801,0.167197966
SRR28814506,-0.341365004,0.013982258
SRR28814507,0.067434161,-0.230723007
SRR28814508,-0.201045269,-0.142749906
SRR28814509,-0.296918623,-0.02696411
SRR28814510,-0.289018923,-0.098588576
SRR28814511,-0.07811965,-0.222798252
SRR28814512,0.39570715,0.082853496
SRR28814513,0.465772434,0.175237193
SRR28814514,0.402451994,0.136450036
SRR28814515,-0.252023129,0.01291255
SRR28814516,-0.291781274,0.046369065
SRR28814517,-0.312666245,0.18296947
SRR28814518,-0.350819985,0.078653939
SRR28814519,-0.263400679,0.059682288
SRR28814520,-0.157416909,-0.217643165
SRR28814521,-0.014391007,-0.105637335
SRR28814522,-0.250502054,0.245910765
SRR28814523,-0.015056699,-0.187977853
SRR28814524,-0.269169427,0.103145223
SRR28814525,-0.067598907,0.020449056
SRR28814526,0.056312555,0.081798821
SRR28814527,-0.110153772,0.021713325
SRR28814528,-0.054306596,0.012303026
SRR28814529,0.371227391,0.022122596
SRR28814530,0.026596134,0.002604414
SRR28814531,0.302070763,0.077748879
SRR28814532,0.000533352,-0.228242941
SRR28814533,0.136898198,-0.091552204
SRR28814534,-0.240326096,0.225060725
SRR28814535,-0.272477215,0.234703599
SRR28814536,-0.306188962,0.095737768
SRR28814537,-0.219591027,0.169676358
SRR28814538,-0.208840235,0.174277699
SRR28814539,0.193240373,0.075032923
SRR28814540,0.216569076,0.112958201
SRR28814541,0.109495898,0.11409449
SRR28814542,0.32755405,-0.008961281
SRR28814543,0.368234612,0.077095324
SRR28814544,-0.335895235,0.144304787
SRR28814545,0.189559731,-0.06215865
SRR28814546,0.438859138,0.074666044
SRR28814547,0.424652825,0.056677933
SRR28814548,0.409571212,0.146150821
SRR28814549,0.386901052,0.052460416
SRR28814550,0.426315754,0.068973504
SRR28814551,-0.37187186,0.273690558
SRR28814552,0.443213549,0.114996631
SRR28814553,0.422936591,0.054517808
SRR28814554,0.390612365,0.109420728
SRR28814555,0.100312443,0.105275105
SRR28814556,0.317065361,-0.113899638
SRR28814557,0.368717664,0.045696556
SRR28814558,0.376122183,0.05433077
SRR28814559,0.128338632,-0.218672984
SRR28814560,0.433497396,0.060307802
SRR28814561,0.401283661,0.229897613
SRR28814562,0.4336979,0.115511052
SRR28814563,0.261831281,-0.012683057
SRR28814564,-0.362439621,0.186303607
SRR28814565,0.318887728,0.050322307
SRR28814566,0.405114269,0.05701144
SRR28814567,0.40351757,0.096960879
SRR28814568,0.420650162,0.079002504
SRR28814569,-0.118831477,-0.250411338
SRR28814570,-0.323569284,-0.067312635
SRR28814571,-0.273292939,-0.12255481
SRR28814572,-0.158029298,-0.227527553
SRR28814573,-0.11025476,-0.230322099
SRR28814574,-0.267238625,-0.132007925
SRR28814575,-0.344997409,0.165119282
SRR28814576,-0.238624615,-0.126775371
SRR28814577,-0.246648431,-0.131978438
SRR28814578,-0.133581351,-0.24224223
SRR28814579,-0.197071333,-0.184056999
SRR28814580,0.334949448,0.143885133
SRR28814581,0.283990213,0.071396547
SRR28814582,0.094567475,0.029304709
SRR28814583,0.342444722,0.108439963
SRR28814584,0.33668783,0.006392316
SRR28814585,0.416173699,0.11111158
SRR28814586,0.251147498,0.159679397
SRR28814587,0.176411156,-0.143397469
SRR28814588,0.116341175,-0.097884286
SRR28814589,0.111054975,-0.094851897
SRR28814590,0.118976985,-0.186893567
SRR28814591,-0.043505954,-0.081191002
SRR28814592,-0.010637669,0.043641765
SRR28814593,0.167004035,-0.086291431
SRR28814594,0.142341946,0.027523516
SRR28814595,0.08925477,-0.133454234
SRR28814596,0.196288134,-0.043740227
SRR28814597,0.309595151,0.124494031
SRR28814598,0.07261905,0.032340695
SRR28814599,-0.033236055,-0.166877758
SRR28814600,-0.040671524,-0.097389314
SRR28814601,-0.11311775,-0.196875785
SRR28814602,-0.043350667,-0.184349344
SRR28814603,-0.170674016,-0.200273496
SRR28814604,-0.059102293,-0.282782815
SRR28814605,-0.174765753,-0.163177561
SRR28814606,-0.023999872,-0.105734994
SRR28814607,-0.255398244,-0.087653252
SRR28814608,-0.337283979,0.206882014
SRR28814609,-0.280415515,0.006846413
SRR28814610,0.001664423,-0.166566623
SRR28814611,-0.19688421,-0.090999746
SRR28814612,-0.156107315,-0.090564005
SRR28814613,-0.076595568,-0.260777199
SRR28814614,-0.053855801,-0.267452947
SRR28814615,-0.196134946,-0.24778034
SRR28814616,-0.13681792,-0.227133501
SRR28814617,-0.029877623,-0.297808
SRR28814618,-0.343850535,0.100912627
SRR28814619,0.311786071,0.087127971
SRR28814620,-0.123422673,-0.071880673
SRR28814621,0.204316833,0.129907494
SRR28814622,0.415823415,-0.010017304
SRR28814623,0.225538708,-0.121181172
SRR28814624,0.341226299,0.030884204
SRR28814625,0.134538195,-0.089351453
SRR28814626,0.412051759,0.105888475
SRR28814627,0.167533819,-0.127402366
SRR28814628,0.181832886,-0.055164803
SRR28814629,0.33616904,-0.052207711
SRR28814630,0.208341844,-0.026470311
SRR28814631,-0.378097073,0.292190847
SRR28814632,-0.269451368,0.179214205
SRR28814633,-0.272861058,-0.081296331
SRR28814634,-0.222798617,0.197929304
SRR28814635,-0.276758349,0.22273759
SRR28814636,0.279413421,-0.016913147
SRR28814637,-0.293749877,0.180177432
SRR28814638,-0.292710342,0.257401973
SRR28814639,-0.281506947,0.224724862
SRR28814640,0.211469237,-0.018562494
SRR28814641,0.361221726,-0.05139681
SRR28814642,-0.005904588,-0.160846962
SRR28814643,-0.293843366,0.190799767
SRR28814644,-0.302745737,0.266212886
SRR28814645,0.114888045,-0.069445518
SRR28814646,-0.259120838,0.267849874
SRR28814647,-0.287644893,0.215075684
SRR28814648,-0.283359168,0.119614835
SRR28814649,-0.335361399,0.267418281
SRR28814650,-0.283824173,0.20101823
SRR28814651,-0.251320969,0.122532553
SRR28814652,0.21824359,0.035884816
SRR28814653,0.14657797,0.073459378
SRR28814654,0.270050572,0.080193776
SRR28814655,0.314130586,0.010574185
SRR28814656,0.392322236,0.106018578
SRR28814657,-0.026687065,0.021698849
SRR28814658,-0.055499136,0.03235852
SRR28814659,0.296655154,0.071753661
SRR28814660,0.470661121,0.134859694
SRR28814661,-0.298481697,-0.0155479
SRR28814662,-0.159051221,-0.135856325
SRR28814663,-0.347003795,-0.025231369
SRR28814664,-0.266876972,-0.042956177
SRR28814665,-0.243423055,-0.046252371
SRR28814666,0.002953957,-0.241375827
SRR28814667,-0.246353353,-0.134854286
SRR28814668,-0.172000357,-0.272315722
SRR28814669,-0.274239769,-0.006967782
SRR28814670,-0.27057436,0.024470173
SRR28814671,-0.170908364,-0.211276798
SRR28814672,-0.162489033,-0.179130716
SRR28814673,0.111513673,-0.195972533
SRR28814674,-0.299533671,-0.054144848
SRR28814675,-0.187008839,-0.234723558
SRR28814676,-0.200221827,-0.101616674
SRR28814677,-0.32049467,-0.006237273
SRR28814678,-0.361445563,0.358268231
SRR28814679,-0.277864277,-0.02998863
SRR7476906,0.402750026,-0.384175837
SRR7476907,-0.51392907,-0.029835447
SRR7476908,-0.520261057,-0.028511495
SRR7476909,0.429823569,-0.317318848
SRR7476910,0.456439783,0.19657947
SRR7476915,0.264485465,0.591649558
SRR7476916,-0.519308715,-0.028387402
SRR8178116,0.009625662,0.083747161
SRR8178117,-0.047979706,0.132111589
SRR8178118,-0.047674798,-0.199008719
SRR8178119,-0.207147658,0.168989209
SRR8178120,-0.055730337,-0.217559398
SRR8178122,-0.1150141,-0.157364606
SRR8178123,-0.380333102,0.24200057
SRR8178124,-0.084952267,-0.394261699
SRR8178127,-0.348940786,0.058578811
SRR8178129,-0.08916544,-0.265282711
SRR8178134,-0.196265541,-0.09238843
SRR8178135,-0.041788549,-0.125811242
SRR8178137,-0.03534072,-0.514755727
SRR8178139,-0.05001531,-0.195423548
SRR8178140,-0.137791111,-0.054187865
SRR8178142,-0.241583634,0.098660093
SRR8178146,0.464108679,0.190135578
SRR8178148,0.011171316,-0.165768459
SRR8178151,-0.315453382,-0.232520382
SRR8178152,0.032612685,-0.270652864
SRR8178153,0.457602772,0.182138868
SRR8178155,0.426226576,0.01124775
SRR8178156,0.518985717,0.187806008
SRR8178157,0.465293932,0.188886596
SRR8178161,0.059175,0.031978734
SRR8178167,0.112165767,0.038004962
SRR8178169,0.161225675,0.043976657
SRR8178170,0.045934066,-0.151314034
SRR8178171,-0.022889038,-0.508461816
SRR8178172,-0.004775499,0.091000079
SRR8178173,-0.288068957,0.064444268
SRR8178174,-0.108484192,0.222382917
SRR8178175,-0.165344754,0.061688118
SRR8178178,-0.027719253,-0.519906176
SRR8178181,-0.241959865,0.2185447
SRR8178182,-0.358463167,0.264116784
SRR8178183,-0.145252223,0.176285028
SRR8178184,-0.343448334,-0.07235012
SRR8178185,-0.092481508,-0.396896719
SRR8178188,-0.281294223,0.205469008
SRR8178189,-0.303861284,0.202397052
SRR8178193,-0.078443663,0.113436325
SRR8178194,0.011264793,-0.161612394
SRR8178196,0.049411926,0.031853253
SRR8178197,-0.122066816,-0.032263903
SRR8178198,-0.333392393,0.205998831
SRR8178199,-0.066900527,-0.473299667
SRR8178200,-0.043573394,-0.479227144
SRR8178201,-0.361020668,0.278287251
SRR8178202,-0.345297181,0.181181572
SRR8178203,-0.156301906,0.090480075
SRR8178204,-0.187838208,0.266073509
SRR8178205,0.067893115,-0.067683903
SRR8178206,-0.08318554,0.129590516
SRR8178207,-0.089458378,0.150921235
SRR8178208,-0.359536218,0.074052047
SRR8178212,-0.335729243,0.242618128
SRR8178214,-0.347903973,0.206856447
SRR8178215,-0.147821967,0.170630596
