RUN	pielou_evenness	shannon_entropy
SRR13937958	0.7388473740789865	5.171931618552906
SRR13937959	0.7686010708060586	5.232140282450367
SRR13937960	0.8090925526345629	4.942361645565306
SRR13937962	0.8005302052865048	5.016751915909195
SRR13937963	0.7706328934828564	5.394430254379994
SRR13937965	0.7867521615329544	4.608779210135585
SRR13937966	0.7523783065762888	4.657089719614471
SRR13937967	0.7364548725757831	4.177485282417261
SRR13937968	0.7510478484892311	4.748070493968777
SRR13937970	0.7020271555653711	4.557457163564568
SRR13937971	0.7259171540946417	4.640292871613152
SRR13937972	0.7078613091102016	4.524874179136123
SRR13937973	0.6635097840833852	4.307408046246759
SRR13937974	0.8007819429235119	5.683975922326553
SRR13937975	0.7358254521515982	5.046276966586813
SRR13937976	0.8335703395176787	5.825560267134676
SRR13937977	0.6433488354445721	3.5331772939563635
SRR13937978	0.5885517435480249	3.355003735102352
SRR13937979	0.7052233769221368	4.23134026153282
SRR13937980	0.7461880129025635	4.717346962836889
SRR13937981	0.7933808637551096	4.846386409787876
SRR13937982	0.8096251377174951	5.132901931693727
SRR13937983	0.7749432330495966	5.324142648023849
SRR13937984	0.835758809638953	5.478055376350854
SRR13937985	0.8000005124677295	5.703430067083454
SRR13937986	0.755146347483562	4.86536524793314
SRR13937987	0.805119584821273	5.449197753558247
SRR13937988	0.7991570962595528	5.585056960954447
SRR13937989	0.8005330534609393	5.031672230495959
SRR13937990	0.7838120452697434	5.149531961492774
SRR13937991	0.7810156609532772	5.296348138820389
SRR13937992	0.7971533400270763	5.5342486261176
SRR13937993	0.8438620915433158	6.041944001434848
SRR13937994	0.8516807665657252	5.69476389463353
SRR13937995	0.8350334507712934	5.695077573863334
SRR13937996	0.818154145369101	5.832852453823055
SRR13937997	0.8086556828217853	5.249673898391195
SRR13937998	0.710382885063733	4.368675101166119
SRR13937999	0.7538691646096835	4.941302421974165
SRR13938000	0.6670184840216564	4.167483138294338
SRR13938001	0.6550816298063762	4.041804525727938
SRR13938002	0.7739958538811103	4.934254088191111
SRR13938003	0.834437313333964	5.46939351140264
SRR13938004	0.7832986610122574	5.36206319087746
SRR13938005	0.7967023331665071	5.22205623107875
SRR13938006	0.8036996318066146	5.123616843726174
SRR13938007	0.7667861837904093	5.687906821809449
SRR13938008	0.7712743650945645	4.969277154100882
SRR13938009	0.7237525317413168	4.7327327449979775
SRR13938010	0.8028628910039406	5.444502064538063
SRR13938011	0.820065544688489	5.154441794197507
SRR13938012	0.6274112742604901	4.010612019703154
SRR13938013	0.7095452430752823	4.459777245208533
SRR13938014	0.7201897075600132	4.499693088763096
SRR13938015	0.7046230665105393	4.361493161840284
SRR13938016	0.7289780733502124	4.621611640432172
SRR13938017	0.7699818417201512	4.960949499032473
SRR13938018	0.8023362816019207	5.951612204265008
SRR13938019	0.7756953516109482	5.164743697213206
SRR13938020	0.7993729896983526	5.48208477136961
SRR13938021	0.8546302724991097	5.953170121370776
SRR13938022	0.8186969994090221	5.288317284066118
SRR13938024	0.6910035107908062	3.455017553954032
SRR13938025	0.7242738579625195	3.3207684790107934
SRR13938026	0.7908933237404618	4.971082651921638
SRR13938027	0.7705773054068148	5.085743053852389
SRR13938028	0.6834996032582796	4.1461695550072255
SRR13938029	0.7952352356588956	5.808223804477524
SRR13938030	0.6395608820556173	4.099195720555508
SRR13938031	0.6975681816156378	4.1854090896938265
SRR13938032	0.7334132168381328	4.71310750599958
SRR13938033	0.8202448169560411	5.413544301165606
SRR13938034	0.7578588902027358	4.895337677840924
SRR13938035	0.7326754831376966	4.658022486556587
SRR13938036	0.738442957051967	4.694689501901839
SRR13938037	0.7674582291338938	4.994460550133937
SRR13938038	0.7753564458605363	5.216536491682525
SRR13938039	0.5703297532634743	3.167947289257352
SRR13938040	0.8088187975945242	5.892570262652643
SRR13938041	0.6733044117967039	3.8747911446003767
SRR13938042	0.7516580282515603	4.591521448708312
SRR13938043	0.7550625091552002	4.596414967303526
SRR13938044	0.7744467358493522	4.646680415096113
SRR13938045	0.7671558953809476	4.686190549096073
SRR13938046	0.7959970546543375	5.115287817171848
SRR13938047	0.7795713740357376	4.825410036406248
SRR13938048	0.6061475368673553	3.663794607304654
SRR13938049	0.5600902034341045	3.2526425997092927
SRR13938050	0.3954157253474965	2.0899311521246835
SRR13938051	0.8090149403134893	5.742414001939544
SRR13938052	0.7946060506523298	5.439467814160727
SRR13938053	0.2270218780517292	1.0671026524813316
SRR13938054	0.1402138208746656	0.6342659058220302
SRR13938055	0.250214984611106	1.2935927046764606
SRR13938056	0.4313498661515941	2.212515542812856
SRR13938057	0.8092007948505531	5.040365035329248
SRR13938058	0.4748412401984621	2.745228016403475
SRR13938059	0.6538979739898255	3.830521904384821
SRR13938060	0.752147121246447	4.387191432701158
SRR13938061	0.7154577297052199	4.058380557089282
SRR13938062	0.7586257821770175	4.324500539927723
SRR13938063	0.812511006405064	5.865653879968468
SRR13938064	0.7732684806360509	4.586052250068751
SRR13938065	0.7739640769042213	4.906816155193824
SRR13938066	0.7807723375494875	5.017449754240641
SRR13938067	0.6754505110076096	3.9225808497063657
SRR13938069	0.5841790559327422	3.3618847480129923
SRR13938070	0.475346021327757	2.6256031993690643
SRR13938071	0.3638443786613566	1.9363536209647096
SRR13938072	0.3590666889597037	2.03677898591282
SRR13938073	0.8216553471913802	4.91126401080339
SRR13938074	0.8226346269893554	5.898228579103151
SRR13938075	0.7279039554258925	4.491112813230965
SRR13938076	0.4434850310624457	2.4633770094253715
SRR13938077	0.3113376928097493	1.5566884640487468
SRR13938078	0.4432875049301197	2.2164375246505985
SRR13938079	0.6068405755232339	3.351921516351877
SRR13938080	0.7341404039437612	4.371216084467874
SRR13938081	0.7481915553845654	4.782677915060697
SRR13938082	0.7936122039530366	4.95843152408278
SRR13938083	0.771675715631791	4.87847838679493
SRR13938084	0.8399334283224488	5.92596756383367
SRR13938085	0.7357763545596167	4.677736437881077
SRR13938086	0.7849664084423513	5.083233213335758
SRR13938087	0.8003470260383756	5.000510204287917
SRR13938088	0.7624661440880182	4.8739256171327785
SRR13938089	0.591115063204351	3.559912330438164
SRR13938090	0.7057996839548648	4.729168235422606
SRR13938092	0.8206513729376665	5.668149250016389
SRR13938094	0.8208788602999655	5.380523426299999
SRR13938095	0.8354644595832798	5.947622256128159
SRR13938096	0.7944075334342752	5.467623488352099
SRR13938097	0.8047676062391629	5.4361146455309335
SRR13938098	0.7150726166871405	4.687007001477488
SRR13938099	0.5595782854007134	3.3944517882841616
SRR13938100	0.5215374814220874	3.0931018140084845
SRR13938101	0.822169296907704	5.764415783051468
SRR13938102	0.8239927449155131	6.084118767600152
SRR13938103	0.8585021899602461	6.445458140382379
SRR13938104	0.8259384213675782	5.7437379224811735
SRR13938105	0.8055609296718578	4.920788640325502
SRR13938106	0.820267819788864	5.741874738522048
SRR13938107	0.8324340503159547	5.4562629459578185
SRR13938108	0.4672351946023469	2.782010071784188
SRR13938109	0.781895412761797	5.4994011809154415
SRR13938111	0.7702055795952675	4.73656954454243
SRR13938112	0.774370274070184	4.976308399346228
SRR13938113	0.7570545001782462	4.640201290844285
SRR13938114	0.7426249597185393	4.844559934838235
SRR13938115	0.6551523165965176	4.294254070514313
SRR13938116	0.2584624383028266	1.3563921411611193
SRR13938117	0.8118228857016123	5.691874742807502
SRR13938119	0.6705006475260522	4.363480520219797
SRR13938120	0.6614369509827199	4.476727203469489
SRR13938121	0.6815872331515767	4.648546908591159
SRR13938122	0.8288547194433581	5.91765083314395
SRR13938123	0.8281278736253759	6.142930430019106
SRR13938124	0.8054631252210126	5.077462942134782
SRR13938125	0.3587658456598873	1.9586576014827373
SRR13938127	0.7391242655512994	3.695621327756497
SRR13938128	0.807149789970657	5.668102705382618
SRR13938129	0.6043470590709206	3.493947740299728
SRR13938130	0.4810963659905729	2.7289832183753195
SRR13938131	0.3316586774527509	1.740520698476603
SRR13938132	0.2544395089892292	1.3631729014392862
SRR13938133	0.3929528434793607	2.105265294303225
SRR13938134	0.5218556272065267	3.2404381807299742
SRR13938136	0.6685762547627874	4.25050830870721
SRR13938137	0.6716924584846508	4.500634827206391
SRR13938138	0.680915136381696	4.493980553045155
SRR13938139	0.8219108528353583	5.868074740911928
SRR13938140	0.7740910006891921	5.1429492863778
SRR13938141	0.7489687642820014	5.0390022690418
SRR13938142	0.7818509089342751	4.540485724314675
SRR13938143	0.7759291347557575	4.80286521426171
SRR13938145	0.7579040262801173	5.207077082985132
SRR13938146	0.8061722617870016	4.818717275261964
SRR13938148	0.750441683983545	4.432776925675023
SRR13938149	0.7507203674763259	4.861464980973823
SRR13938150	0.806693816217953	5.734402721717033
SRR13938151	0.7234865519707556	4.753202181017088
SRR13938152	0.6401939257740423	3.57545906863749
SRR13938153	0.5426345121254484	3.314696188410192
SRR13938154	0.7096425481061086	4.364122216093505
SRR13938155	0.7138135264531575	4.538106616025776
SRR13938156	0.8044177565864924	5.209194958790139
SRR13938157	0.7099988732220085	4.436021494517732
SRR13938158	0.7017003270055384	4.461096320595226
SRR13938159	0.7908755645096779	5.254463514609204
SRR13938160	0.7303743893186836	5.112620725230785
SRR13938161	0.7786455926234976	5.559180193854453
SRR13938162	0.8023318482778785	5.482245274144257
SRR13938163	0.7296187204815403	5.039396678873871
SRR13938165	0.7931940971681118	5.596208381693403
SRR13938166	0.7858143495902713	5.427533741079269
SRR13938167	0.7970468144467496	5.318235363452144
SRR13938168	0.7816154437584284	5.074132638702246
SRR13938170	0.6129535569977878	3.4047049942960648
SRR13938171	0.5247312772549871	3.086806800926812
SRR13938172	0.4740912869875854	2.675703044583149
SRR13938173	0.765794334881365	5.427538892511693
SRR13938174	0.359119300457155	1.8270060966515924
SRR13938175	0.828251634473593	6.224890675271677
SRR13938176	0.7423070476435539	5.245207805354739
SRR13938177	0.7874542670807169	5.99042471665462
SRR13938178	0.756564504848303	5.15990531967646
SRR13938180	0.7566511464607549	5.370734113187303
SRR13938181	0.7646267223999512	5.271961907903116
SRR13938182	0.7620835150170843	4.922626352943606
SRR13938183	0.7407411240210465	4.642066506154308
SRR13938184	0.7168686221368431	4.933950839455744
SRR13938185	0.8067289339212832	5.470719092228488
SRR13938186	0.7927014795894853	5.494005742132191
SRR13938187	0.7437954229810303	4.941669824898628
SRR13938188	0.7098148335759584	4.765871064710304
SRR13938190	0.5246172735464277	3.236849232242605
SRR13938191	0.427865457260583	2.681341488788892
SRR13938192	0.4492881191604878	2.7538140384855243
SRR13938193	0.6646472193486725	4.6450098439677685
SRR13938195	0.7238210903332245	5.106762225073319
SRR13938196	0.7622195577200959	5.198473792304007
SRR13938197	0.5840235003798061	3.871700058524934
SRR13938198	0.4967321301157819	3.103546342561833
SRR13938199	0.52632483868334	3.26818954097638
SRR13938200	0.6033032581268837	3.887048802972952
SRR13938201	0.648458307304061	4.414285849975442
SRR13938202	0.70176834914123	4.786185731301853
SRR13938203	0.6966274272227149	4.777457656577995
SRR13938204	0.8277706524514943	5.656065825154449
SRR13938205	0.7439165667978644	5.147056985617275
SRR13938206	0.6918205524857871	4.858218380167753
SRR13938207	0.7524714406227924	5.250203875664469
SRR13938208	0.8105021087140095	5.626922646355052
SRR13938209	0.8121707753601253	5.685195427520877
SRR13938210	0.828193358012596	5.8958597125126735
SRR13938211	0.8503988727180952	5.990544818084408
SRR13938212	0.7914514103748704	5.47594406733182
SRR13938213	0.717660650720676	5.06329858367994
SRR13938214	0.6485488752747522	4.318175568480117
SRR13938215	0.538745081736877	3.60982894362294
SRR13938216	0.816646398214613	4.677685608478846
SRR13938217	0.7259949312460615	5.122099286683232
SRR13938218	0.6448037382244027	4.364150553607967
SRR13938219	0.7211531169894381	5.141304669569727
SRR13938220	0.738064528057336	5.223146563786116
SRR13938221	0.7835709745253521	5.578195593942514
SRR13938222	0.7893511708590824	5.277997020081945
SRR13938223	0.7660360255862201	5.253460505053356
SRR13938224	0.7889293367448362	5.360314003008181
SRR13938225	0.7774465409749246	5.341341286476276
SRR13938226	0.7865139675468342	5.403637814093337
SRR13938227	0.7810631660126381	5.502116773506923
SRR13938228	0.7593752305174546	5.390069749218439
SRR13938229	0.7637690645197646	5.5063574527652905
SRR13938230	0.8446642793760731	6.137995016775807
SRR13938231	0.8334066639514957	6.131832871018397
SRR13938232	0.846173133618545	6.083836377155077
SRR13938233	0.8285846067511043	6.153288661404424
SRR13938234	0.8327407622896202	6.051349363294225
SRR13938235	0.8109381334460403	5.877620809104141
SRR13938236	0.8122157760000817	5.879146522353588
SRR13938237	0.8192324749265573	5.937737594926677
SRR13938238	0.7943800929691338	5.621681431910656
SRR13938239	0.720309968660882	5.058281539327712
SRR13938240	0.763801671680614	5.311626767068653
SRR13938241	0.7374581013254963	5.038970096411874
SRR13938242	0.76497324766312	5.3108378680976775
SRR13938243	0.7938100135811574	5.574425889032001
SRR13938244	0.8224212326819328	5.828879926488499
SRR13938245	0.8233732048670982	5.944069921168598
SRR13938246	0.8356722585327635	5.957744040489674
SRR13938247	0.8304022040884346	6.323271838047169
SRR13938248	0.8053478006015728	5.591138787519473
SRR13938249	0.8086943787542257	5.740138645707326
SRR13938250	0.7405988397713701	5.079012768165586
SRR13938251	0.7983734665454723	5.649941800320538
SRR13938252	0.786221419623764	5.621284330247889
SRR13938253	0.7626602537753825	5.421389066174952
SRR13938254	0.7474085512277254	5.328487090987265
SRR13938255	0.7340370222976951	5.0248431331637065
SRR13938256	0.7356053181344987	5.0075264830946296
SRR13938257	0.8225329759608108	5.776129095541705
SRR13938258	0.7834922338404535	5.302819855663415
SRR13938259	0.7268390057401086	5.037530235480056
SRR13938260	0.7100814079074391	4.824588384286526
SRR13938261	0.74992438038681	5.346423149084661
SRR13938262	0.7889370928083035	5.4006610196402205
SRR13938263	0.810389914733396	5.606976988906988
SRR13938264	0.8154395143200851	5.60236687013894
SRR13938265	0.7603848568912519	5.732662193664802
SRR13938266	0.853896581515114	5.428691923547943
SRR13938267	0.8474176963144853	5.554474584977271
SRR13938270	0.6389366279630347	4.073246197396188
SRR13938271	0.6424871371407882	4.106981720656307
SRR13938272	0.7827060786317367	5.539066585167569
SRR13938273	0.7885622530299606	5.407944944754449
SRR13938274	0.6940285259757909	4.448300143810244
SRR13938275	0.7409850009676919	4.8338615623217045
SRR13938276	0.8136725102563531	5.358002967905736
SRR13938277	0.806200560898694	5.424053244150647
SRR13938278	0.7954138934354599	5.351481403488183
SRR13938279	0.7563913093275784	5.482269381804973
SRR13938280	0.7304314502078839	4.7181720047199
SRR13938281	0.6980802539690684	4.413213170053158
SRR13938282	0.7115722509283776	4.472517804866029
SRR13938283	0.810534182917311	5.248803305258664
SRR13938284	0.7534722062496992	5.099638775494301
SRR13938285	0.7143375087594589	4.528792656969252
SRR13938286	0.8065810705680335	5.655123185675064
SRR13938287	0.8114758029960166	5.643162035163126
SRR13938288	0.7959217079521499	5.5533685535723
SRR13938289	0.8144040187084963	5.585167282658388
SRR13938290	0.7970029706930603	5.551750768082718
SRR13938291	0.7341159497108197	4.898333866795945
SRR13938292	0.6542632427193821	4.298415034504724
SRR13938294	0.796152510308051	5.377920641695926
SRR13938295	0.7697095097280611	5.379257063899412
SRR13938296	0.7920212721588445	5.370981147272539
SRR13938297	0.7455987747284227	5.056173493396675
SRR13938298	0.6897837766602202	4.686677836491098
SRR13938299	0.7086027640199001	4.676716482264234
SRR8741962	0.5611097518845491	2.1363439756521587
SRR8741968	0.2748517732106567	0.8245553196319699
SRR8741972	0.0656466609110634	0.1312933218221269
SRR8741973	0.216579235250046	0.4331584705000921
SRR8741974	0.6030962693402699	2.929830214687371
SRR8741975	0.5721146672586327	2.1170758380549195
SRR8741982	0.500080055965426	0.7926081360637374
SRR8741983	0.5023740542291135	2.171224539115273
SRR8741984	0.4054139033400237	1.5839077662880796
SRR8741985	0.4397200389481677	2.113890293564836
SRR8741986	0.5667086227290622	2.3164004372211995
SRR8741987	0.6511093668000983	3.0236582632349385
SRR8741988	0.5960610192357458	1.1921220384714917
SRR8741989	0.6993158810119824	2.097947643035947
SRR8741990	0.5747652609239305	2.732944155844922
SRR8741997	0.6986615448868176	1.8060138942283344
SRR8741999	0.5331448072079972	1.5994344216239915
SRR8742002	0.5855062637146926	2.2292301550496925
SRR8742003	0.3038064538061637	0.9630436735196874
SRR8742005	0.0823752495884068	0.1912694063426806
SRR8742006	0.6076393585356415	1.9261711944825
SRR8742007	0.5681743892396319	2.102495076772891
SRR8742008	0.3972700733458738	0.6296581689119535
SRR8742009	0.641215386783779	1.8001191721865124
SRR8742010		-0.0
SRR8742011	0.9232780270331504	4.339812709153566
SRR8742012	0.7125353969386872	2.636694283413347
SRR8742018	0.4557319537817142	1.9696407347871
SRR8742022	0.873652468836251	1.747304937672502
SRR8742023	0.4725789310204618	1.4177367930613851
SRR8742025	0.5029172116207034	2.0556554147248582
SRR8742026	0.3363558753951409	1.1636001504563775
SRR8742028	0.6309897376385261	1.261979475277052
SRR8742032	0.7683461712662512	1.7840445616622456
SRR8742033	0.5768613312895237	1.730583993868571
SRR8742034	0.5792777618627254	2.00397180536136
SRR8742035	0.4867168471053507	1.6168383686542616
SRR8742036	0.2295838961885903	0.6445234809902011
SRR8742038	0.4509691856012489	1.1657384337599874
SRR8742039	0.5189052182598606	1.7951171191240498
SRR8742047	0.4502615441840338	1.8775568702810248
SRR8742050	0.5557786364652486	2.1713663280462057
DRR235420	0.0162336513931986	0.0162336513931986
DRR235421	0.0062040592958316	0.0062040592958316
DRR235422	0.084042243589981	0.1332038045665929
DRR235423	0.0565717142666226	0.0565717142666226
DRR235424	0.1240830142521821	0.1966669245661574
DRR235425	0.141154051490662	0.2237238784375626
DRR235426	0.1897463114070104	0.3794926228140209
DRR235427	0.3810463835866195	0.762092767173239
SRR2922719	0.7513969331279328	3.943276638879208
SRR2922720	0.523519399366629	1.3532780157627988
SRR2922721	0.0792531128307829	0.2512264238044274
SRR2922722	0.2816103272050875	1.12644130882035
SRR2922723	0.0936614486032141	0.3566023773464928
SRR2922724	0.3170705200073097	1.5558303527685704
SRR2922725	0.5519644484091354	1.655893345227406
SRR2922727	0.3603847465748102	1.2919658023025915
SRR2922728	0.3596508871926572	0.7193017743853144
SRR2922730	0.5362160174738071	1.0724320349476142
SRR2922731	0.0468157246077812	0.1484023358948439
SRR2922734	0.1098133240880745	0.4063575860366109
SRR2922735	0.5683707821003682	1.3197160872719478
SRR2922736	0.3465924156812607	1.6095253348903973
SRR2922737	0.6356568752396018	1.0074923105803553
SRR2922738	0.2572618470107053	1.0290473880428213
SRR2922739	0.3838324310852685	1.0775538646525649
SRR2922740	0.4034896391708264	1.2790318950305402
SRR2922741	0.3164702088376667	1.2935602189866977
SRR2922742	0.1086884941927522	0.444260181284328
SRR2922743	0.4168818667489334	1.077623992776627
SRR2922744	0.0812882405904777	0.1288388130855066
SRR2922745	0.8063351195829032	1.6126702391658063
SRR2922746	0.271077792942071	1.0843111717682845
SRR2922747	0.6322283186531618	1.2644566373063235
SRR2922749	0.1919865225709209	0.5389743091081982
SRR2922750	0.6309566418754718	1.892869925626416
SRR2922751	0.9681884114312298	1.93637682286246
SRR2922752	0.3842029118092495	0.9931501196947876
SRR2922753	0.6011466161326453	0.9527948440056586
SRR2922754	0.3928436516071887	1.534797168008635
SRR2922755	0.2158027523571272	0.8431177436904944
SRR2922756	0.4405688507535891	1.2368331316683503
SRR2922757	0.4152937952018881	1.3164501843543286
SRR2922758	0.3417393922869367	1.5458793138352305
SRR2922759	0.1654729228197649	0.6763644232588747
SRR2922760	0.7128564024087779	1.1298506662169037
SRR2922761	0.1230547383272312	0.5566457328096143
SRR2922762	0.8499878372744233	1.3471988481490371
SRR2922763	0.3503016295746309	1.460731523209237
SRR2922764	0.248447616210786	0.8594875390946576
SRR2922765	0.494381054291322	2.7902155733694323
SRR2922766	0.2062312472029538	0.7631462982715843
SRR2922767	0.5983256279469794	2.445633771201054
SRR2922769	0.0984450775454683	0.228582391356188
SRR2922770	0.6505363179482232	2.062151338610298
SRR2922771	0.5449354575637277	1.6348063726911832
SRR2922772	0.0433810755056631	0.1441088135086925
SRR2922774	0.1344042014716795	0.4464810929396736
SRR2922776	0.6184770972023068	1.2369541944046136
SRR2922777	0.3965866456054025	1.4675449750825769
SRR2922778	0.5202658773238215	1.2080199573694028
SRR2922779	0.5127077125032931	2.003092940275072
SRR2922780	0.5006295773506463	0.793479106852656
SRR2922781	0.1128685452308396	0.3904610141211606
SRR2922782	0.0328976844910834	0.0850392807700067
SRR2922783	0.2344732670945278	0.840577869955458
SRR2922784	0.773019529422475	1.2252069664597376
SRR2922786	0.7518650897269139	0.7518650897269139
SRR2922787	0.0773040435925875	0.3496896306448021
SRR2922788	0.0968411699954896	0.3687087052401447
SRR2922789	0.0543306101489766	0.2010471477061128
SRR2922790	0.4736832142723821	1.3297969030836387
SRR2922791	0.0511530828950985	0.1892888996503862
SRR2922792	0.2798439189606888	1.1669281541757726
SRR2922793	0.8681000723731155	4.650891282951688
SRR2922794	0.2030906769727421	1.0154533848637106
SRR2922795	0.4894673068286072	1.6259751980828034
SRR2922796	0.4560484299239217	0.9120968598478434
SRR2922797	0.4548789207875593	1.056196145948677
SRR2922798	0.8568098051241517	0.8568098051241517
SRR2922799	0.5353930337777574	2.188399131030871
SRR2922800	0.800488278451918	1.2687439036131252
SRR2922801	0.4830414764441667	1.1215875751515827
SRR2922802	0.2418481149127452	0.6251683079195476
SRR2922803	0.4268578034438104	1.7447654100743164
SRR2922804	0.5903164298214797	1.1806328596429594
SRR2922805	0.1589206082530904	0.5037664093458908
SRR2922808	0.5514061941528934	2.099399087361069
SRR2922810	0.1563739104041336	0.4389970670544394
SRR2922812	0.0883273036801883	0.2479660907386535
SRR2922813	0.1462402203764305	0.5242657061467013
SRR2922814	0.5130985442919013	1.0261970885838023
SRR2922815	0.6302443067451798	0.9989135924841116
SRR2922816	0.2295434069452565	0.4590868138905131
SRR2922817	0.3640635505736997	0.7281271011473994
SRR2922818	0.5443898820845653	1.4072274309606132
SRR2922820	0.7527925034954177	1.193147888864237
SRR2922821	0.289175348328767	0.8675260449863013
SRR2922823	0.2987498063509536	0.9470144803279374
SRR2922824	0.0876723648142753	0.20356892700748
SRR2922825	0.444294240773001	1.88732972944416
SRR2922826	0.3957806401736941	0.9189741878318062
SRR2922827	0.3778475927438054	1.354569450974302
SRR2922828	0.1572660672423613	0.5224265671448453
SRR2922829	0.3330968433219645	1.232604789016018
SRR2922830	0.2526093529085778	0.4003763516915326
SRR2922831	0.3612544898759509	1.336800462693768
SRR2922832	0.2514999380433204	1.0487358795080344
SRR2922833	0.2714212658556853	1.1730631944515784
SRR2922834	0.5305049285050768	0.8408304181283047
SRR2922835	0.0062040592958316	0.0062040592958316
SRR2922836	0.6758327237573419	1.0711695239156271
SRR2922837	0.2626392005554347	0.678912484655182
SRR2922838	0.3006248895754646	0.4764791767605498
SRR2922839	0.2132299664106321	1.0022746032144263
SRR2922840	0.4927568709724428	2.0931954696422106
SRR2922841	0.7181336512628841	1.1382149077576356
SRR2922842	0.3068210502168427	0.7124164166013333
SRR2922843	0.8678864410136209	1.7357728820272418
SRR2922844	0.2199340657055441	0.8989723210965224
SRR2922846	0.4759105878512784	0.7543004354404378
SRR2922847	0.7226332647808469	2.823249106246171
SRR2922848	0.5435644431995964	0.5435644431995964
SRR9587989	0.5089796699783287	2.08043548798828
SRR9587990	0.4095018554232403	1.6738236174655636
ERR1727163	0.2572318577832643	0.92216656414384
ERR1727164	0.6945360858328163	1.7953497372754803
ERR1727166	0.3517206934943532	1.1149282198323789
ERR1727172	0.528119934948331	1.954275983224894
ERR1727186	0.5354496592382922	2.8300668170271046
ERR1727187	0.9051780375967666	4.525890187983833
ERR1727188	0.8153507262253138	3.3999513782310817
ERR1727189	0.88034295102983	3.92582919106689
ERR1727190	0.7850735751683581	4.026864556163327
ERR1727191	0.8450234779736793	4.062327776091003
ERR1727192	0.8606968551584765	4.092516719744441
ERR1727193	0.447934731634053	2.1533812368815166
ERR1727243	0.8589585859943946	3.830467077483388
ERR1727245	0.866936467779882	5.056745065828528
ERR1727246	0.8745887722196325	5.0095749177281474
ERR1727252	0.8174029398145597	3.408508954985178
ERR1727258	0.8579289120603815	3.825875316985163
SRR10098997		-0.0
SRR10098998		-0.0
SRR10099001	0.4381591054319245	0.8763182108638491
SRR10099002	0.2126354924370337	0.3370192818350755
SRR10099003	0.5715547052209398	0.905892774885924
SRR10099004	0.2092204778691526	0.2092204778691526
SRR10099005	0.1550859445910105	0.3600984118680122
SRR10099006	0.4561110470192598	1.1790299527094503
SRR10099007	0.5741765819181472	1.1483531638362945
SRR10099008	0.2284075368057064	0.4568150736114129
SRR10099009	0.6437935214851034	0.6437935214851034
SRR10099010	0.4447598962229031	0.4447598962229031
SRR10099011	0.4508843937680618	0.9017687875361236
SRR10099012		-0.0
SRR10099015	0.5575314211927648	0.8836663955643048
SRR10099017	0.5709929600768897	0.5709929600768897
SRR10099018	0.0491979015104234	0.0491979015104234
SRR10099019	0.0601724420320085	0.0601724420320085
SRR10099020	0.3546271671967254	0.3546271671967254
SRR10099021	0.0637212378549303	0.0637212378549303
SRR10099022	0.5209500697390425	1.041900139478085
SRR10099023	0.8707067058462642	1.380037477892775
SRR10099024	0.1442387707863148	0.1442387707863148
SRR10099025	0.3502753471322335	0.5551732901316759
SRR10099026	0.6117807651173451	0.9696495713734896
SRR10099027	0.2399543124328804	0.557156659527285
SRR10099028	0.5753690132973851	0.9119383101532876
SRR10099029	0.2558819156467704	0.2558819156467704
SRR10099031	0.6507739206686884	1.031452260707156
SRR10099032	0.3225578178173708	0.6451156356347417
SRR10099034	0.1000820754377883	0.1000820754377883
SRR10099043	0.3984996395506863	0.6316069852387352
SRR10099048	0.916451580297358	0.916451580297358
SRR10099051	0.3285680741866394	0.5207680765199905
SRR10099054	0.0905807837291092	0.0905807837291092
SRR10099276	0.9870084402431716	0.9870084402431716
SRR10099277		-0.0
SRR10099278	0.2548881403068978	0.4039881442649857
SRR10099279	0.0252118658929347	0.0252118658929347
SRR10099280		-0.0
SRR10099281		-0.0
SRR10099282	0.1329335623949045	0.1329335623949045
SRR10099283	0.9757061201665904	0.9757061201665904
SRR10099284		-0.0
SRR10099285		-0.0
SRR10099286		-0.0
SRR10099287	0.496099495489551	0.7862990969776229
SRR10099288		-0.0
SRR10099289	0.0601724420320085	0.0601724420320085
SRR10099290	0.2116214642289264	0.4232429284578528
SRR10099291		-0.0
SRR10099292		-0.0
SRR10099293	0.2647650339356807	0.2647650339356807
SRR10099294		-0.0
SRR10099295	0.0601724420320085	0.0601724420320085
SRR10099296		-0.0
SRR10099297		-0.0
SRR10099298		-0.0
SRR10099299	0.395092560514982	0.395092560514982
SRR10099300	0.303151590366192	0.303151590366192
SRR10099301	0.8327226374934938	0.8327226374934938
SRR10099302	0.890851296603444	0.890851296603444
SRR10099303	0.9688663707598042	0.9688663707598042
SRR10099304	0.1123607100993767	0.1123607100993767
SRR10099305		-0.0
SRR10099306	0.1686609314966702	0.1686609314966702
SRR10099307		-0.0
SRR10099308	0.1868127339622296	0.1868127339622296
SRR10099309	0.5855467702346534	0.5855467702346534
SRR10099310	0.0840898915943968	0.0840898915943968
SRR10099311	0.5847440611424259	0.9267974094301442
SRR10099312		-0.0
SRR10099313	0.1357884128855857	0.1357884128855857
SRR10099314	0.2018593879845883	0.2018593879845883
SRR10099316	0.1606649042572104	0.1606649042572104
SRR10099317		-0.0
SRR10099318	0.4503289812342967	0.7137545482443217
SRR10099319	0.9642855187307088	1.5283563871766217
SRR10099320		-0.0
SRR10099321		-0.0
SRR10099322	0.6495013230180253	1.0294352411523489
SRR10099323	0.0933314202070026	0.147926801167148
SRR10099324		-0.0
SRR10099325	0.8152165389168129	0.8152165389168129
